,trapEmax,t90,t10,t50
0,-39.1914642857146,2.0,1.0,0.0
1,-34.97946876341058,2.0,1.0,0.0
2,17.969732142857083,1000.0,254.0,166.0
3,-5.152928571428585,1.0,0.0,0.0
4,25.731999999999697,829.0,128.0,85.0
5,3.9327500000000004,10499.0,10498.0,1634.0
6,69.70661416566246,826.0,114.0,69.0
7,11.61655357142858,960.0,277.0,253.0
8,-21.314485168268337,2.0,1.0,0.0
9,126.54221428571431,826.0,127.0,99.0
10,69.30135714285686,858.0,157.0,128.0
11,36.11092857142851,862.0,161.0,111.0
12,-3.822678575619545,1.0,0.0,0.0
13,-114.4748392857146,1.0,0.0,0.0
14,-70.92991071428665,1.0,0.0,0.0
15,68.30496428571418,828.0,116.0,84.0
16,32.967130489815744,868.0,111.0,110.0
17,20.807232142857075,977.0,320.0,290.0
18,9226.607607142849,14017.0,3670.0,3669.0
19,8668.024291002586,15486.0,10531.0,10530.0
20,10361.967625000018,7021.0,7020.0,7018.0
21,1810.5066504497308,3521.0,3520.0,3516.0
22,14199.886250000021,12023.0,7792.0,7777.0
23,88.25335714285698,850.0,154.0,121.0
24,-47.762603434021266,1.0,0.0,0.0
25,-56.75705357142868,1.0,0.0,0.0
26,-14.799392857142768,1.0,0.0,0.0
27,56.33871910163464,837.0,126.0,85.0
28,61.475182796119206,829.0,134.0,103.0
29,-44.54657143276238,1.0,0.0,0.0
30,-56.68103111832548,1.0,0.0,0.0
31,-22.19628571428607,2.0,1.0,0.0
32,-98.15458928571506,1.0,0.0,0.0
33,-7.484342189133764,1.0,0.0,0.0
34,20.06976785714277,890.0,161.0,133.0
35,-45.78037125870038,1.0,0.0,0.0
36,-30.921410714285933,1.0,0.0,0.0
37,-19.23810714285707,2.0,1.0,0.0
38,-99.57532142857166,1.0,0.0,0.0
39,-70.99779539648634,1.0,0.0,0.0
40,163.97598694580628,831.0,126.0,92.0
41,46.323124999999806,900.0,125.0,101.0
42,-17.061339285714197,2.0,1.0,0.0
43,10.369428571428667,1042.0,256.0,242.0
44,-51.28580357142848,2.0,1.0,0.0
45,-75.10987499999999,2.0,1.0,0.0
46,49.67211264693024,843.0,167.0,117.0
47,69.29298214284174,1030.0,548.0,116.0
48,25.566660714285735,746.0,103.0,56.0
49,-16.738852339907265,2.0,1.0,0.0
50,-38.928625374993615,1.0,0.0,0.0
51,81.49731959316499,821.0,145.0,108.0
52,2.7104821428571406,6836.0,6800.0,4531.0
53,61.03674999999994,852.0,122.0,94.0
54,90.10916071428548,826.0,119.0,80.0
55,-77.01708928571418,1.0,0.0,0.0
56,-27.27737499999997,2.0,1.0,0.0
57,94.8123035714283,824.0,116.0,76.0
58,42.026892857142855,854.0,145.0,125.0
59,68.39422627947337,872.0,134.0,98.0
60,141.57937500000097,842.0,139.0,103.0
61,-72.45998214285764,1.0,0.0,0.0
62,28.99958928571426,819.0,151.0,119.0
63,110.02351337525495,829.0,130.0,87.0
64,48.31944642857152,882.0,136.0,109.0
65,-52.73904427681193,2.0,1.0,0.0
66,-20.734946428571355,2.0,1.0,0.0
67,-43.116482147048174,2.0,1.0,0.0
68,41.70521428571422,803.0,112.0,69.0
69,1.1351428571428661,9716.0,7754.0,7753.0
70,0.8154107142857104,9668.0,7262.0,7261.0
71,80.7657499999998,829.0,133.0,117.0
72,20.81485714285698,880.0,131.0,93.0
73,126.05773214285762,822.0,129.0,94.0
74,15.421428571428612,931.0,213.0,156.0
75,112.58769642857169,825.0,138.0,101.0
76,72.92033928571426,866.0,167.0,155.0
77,9226.607607142849,14017.0,3670.0,3669.0
78,8668.024291002586,15486.0,10531.0,10530.0
79,10361.967625000018,7021.0,7020.0,7018.0
80,1810.5066504497308,3521.0,3520.0,3516.0
81,14199.886250000021,12023.0,7792.0,7777.0
82,52.32595081716126,846.0,129.0,105.0
83,109.0068200246819,800.0,126.0,87.0
84,126.95042856723747,807.0,127.0,88.0
85,-94.18565659312424,1.0,0.0,0.0
86,-29.201196428571436,2.0,1.0,0.0
87,44.379928571428366,856.0,151.0,125.0
88,38.5484642857141,852.0,145.0,110.0
89,-12.028857142857152,2.0,1.0,0.0
90,-22.002089285714494,1.0,0.0,0.0
91,56.81770237568162,838.0,125.0,85.0
92,58.5807264345068,821.0,113.0,68.0
93,5.139821428571415,1282.0,777.0,741.0
94,-31.168660157101566,2.0,1.0,0.0
95,7.428160714285694,703.0,44.0,15.0
96,-61.74049999999996,1.0,0.0,0.0
97,38.93078706960276,869.0,112.0,59.0
98,16.307528601373924,1024.0,148.0,129.0
99,27.069839285714266,905.0,161.0,114.0
100,60.156689937125165,828.0,103.0,56.0
101,-26.25860714704808,2.0,1.0,0.0
102,-48.50141071428559,2.0,1.0,0.0
103,-25.654691075340843,1.0,0.0,0.0
104,-36.83844642857165,1.0,0.0,0.0
105,23.666499999999882,687.0,82.0,38.0
106,9226.607607142849,14017.0,3670.0,3669.0
107,8668.024291002586,15486.0,10531.0,10530.0
108,10361.967625000018,7021.0,7020.0,7018.0
109,1810.5066504497308,3521.0,3520.0,3516.0
110,14199.886250000021,12023.0,7792.0,7777.0
111,-52.88658928571444,1.0,0.0,0.0
112,21.885349873011716,926.0,227.0,154.0
113,-11.624374999999999,2.0,1.0,0.0
114,83.40578571009432,861.0,148.0,107.0
115,20.793160714285595,973.0,222.0,165.0
116,-40.01884112112174,2.0,1.0,0.0
117,26.462910714285584,824.0,114.0,71.0
118,-57.67177437538259,1.0,0.0,0.0
119,-3.240928571428559,1.0,0.0,0.0
120,-40.393464285714515,2.0,1.0,0.0
121,32.40626785714284,835.0,142.0,104.0
122,47.909593059476805,911.0,173.0,151.0
123,-86.44542857142875,2.0,1.0,0.0
124,39.191910714285974,890.0,132.0,118.0
125,72.0213258622139,837.0,138.0,107.0
126,-25.125321428571574,2.0,1.0,0.0
127,-16.832517857142815,2.0,1.0,0.0
128,-27.28686978921276,2.0,1.0,0.0
129,55.03824999999974,828.0,119.0,91.0
130,-95.10443508547755,2.0,1.0,0.0
131,135.963999999999,808.0,128.0,90.0
132,-57.13330357142876,1.0,0.0,0.0
133,15.191267857142988,965.0,297.0,244.0
134,50.47278571428586,817.0,109.0,62.0
135,-60.301857147048466,1.0,0.0,0.0
136,-100.76002152864775,1.0,0.0,0.0
137,50.65392441008228,888.0,121.0,82.0
138,57.69580357142877,852.0,147.0,117.0
139,45.83937500000011,922.0,171.0,146.0
140,-40.67996428571427,2.0,1.0,0.0
141,9.264089285714304,981.0,261.0,193.0
142,-29.24814285714301,1.0,0.0,0.0
143,81.67998808996676,848.0,124.0,78.0
144,20.68671428571421,892.0,111.0,56.0
145,-52.48710714285718,1.0,0.0,0.0
146,-54.53080540683517,1.0,0.0,0.0
147,49.72274738565788,841.0,113.0,83.0
148,53.074821428571454,782.0,116.0,68.0
149,36.58860714285706,856.0,126.0,79.0
150,36.41212500000021,894.0,168.0,131.0
151,-14.449946432762317,2.0,1.0,0.0
152,53.33028655491918,827.0,141.0,114.0
153,-18.05364285714302,2.0,1.0,0.0
154,41.13575618801814,880.0,128.0,85.0
155,-47.8866936361614,2.0,1.0,0.0
156,61.505910714285605,873.0,156.0,115.0
157,-16.817750000000135,2.0,1.0,0.0
158,-48.92325000000007,1.0,0.0,0.0
159,-133.17594643276135,1.0,0.0,0.0
160,-75.31699999999982,2.0,1.0,0.0
161,28.77099999999994,857.0,83.0,34.0
162,-19.35762500000011,2.0,1.0,0.0
163,10.1316607100948,1067.0,193.0,144.0
164,18.49546428571418,773.0,87.0,57.0
165,73.83178571428543,855.0,141.0,112.0
166,-63.31312499999976,2.0,1.0,0.0
167,-25.04370533901036,2.0,1.0,0.0
168,15.567089285714278,786.0,196.0,187.0
169,28.422964285714098,961.0,189.0,139.0
170,9226.607607142849,14017.0,3670.0,3669.0
171,8668.024291002586,15486.0,10531.0,10530.0
172,10361.967625000018,7021.0,7020.0,7018.0
173,1810.5066504497308,3521.0,3520.0,3516.0
174,14199.886250000021,12023.0,7792.0,7777.0
175,44.64848214285721,834.0,179.0,152.0
176,14.05405357142855,1028.0,234.0,172.0
177,-65.23064285714305,1.0,0.0,0.0
178,-32.58567857142858,1.0,0.0,0.0
179,23.790089285714416,858.0,125.0,94.0
180,-8.672654416287635,2.0,1.0,0.0
181,-38.63775000000005,2.0,1.0,0.0
182,-23.546319800040422,2.0,1.0,0.0
183,-39.97315586590233,1.0,0.0,0.0
184,-49.32357142857164,1.0,0.0,0.0
185,43.09889285714272,827.0,149.0,106.0
186,-62.82915776272022,2.0,1.0,0.0
187,9226.607607142849,14017.0,3670.0,3669.0
188,8668.024291002586,15486.0,10531.0,10530.0
189,10361.967625000018,7021.0,7020.0,7018.0
190,1810.5066504497308,3521.0,3520.0,3516.0
191,14199.886250000021,12023.0,7792.0,7777.0
192,-47.47914285714274,2.0,1.0,0.0
193,-15.382357142857085,2.0,1.0,0.0
194,33.10941071009464,830.0,137.0,114.0
195,1906.8216428571452,12245.0,12242.0,12240.0
196,-20.974246303754075,2.0,1.0,0.0
197,-56.88623980566881,2.0,1.0,0.0
198,57.01924782138765,821.0,119.0,71.0
199,-67.64085504087777,1.0,0.0,0.0
200,-15.704727546896818,2.0,1.0,0.0
201,-93.31451785714246,1.0,0.0,0.0
202,73.69336066000504,850.0,127.0,92.0
203,49.0684107142854,841.0,138.0,107.0
204,20.849986958777375,925.0,266.0,248.0
205,-51.38960445630503,2.0,1.0,0.0
206,-118.04835714704849,2.0,1.0,0.0
207,80.39139285714273,820.0,140.0,97.0
208,46.06690587171325,849.0,136.0,128.0
209,75.65108928571367,830.0,131.0,90.0
210,71.19912500000066,873.0,139.0,99.0
211,4.4458571428571325,223.0,67.0,33.0
212,25.387525571766716,866.0,143.0,110.0
213,-51.92344642857158,2.0,1.0,0.0
214,-62.68124373920885,1.0,0.0,0.0
215,72.4046638952553,833.0,124.0,85.0
216,51.18010493597247,871.0,148.0,118.0
217,67.27146965153408,844.0,124.0,88.0
218,11.008589285714393,932.0,224.0,184.0
219,-102.90179855171402,1.0,0.0,0.0
220,42.97428571428581,807.0,110.0,74.0
221,56.92767857142867,851.0,132.0,78.0
222,31.338731095822965,886.0,115.0,70.0
223,90.75364285714328,823.0,140.0,108.0
224,-14.710892857142838,2.0,1.0,0.0
225,-0.9313214327623738,1.0,0.0,0.0
226,9226.607607142849,14017.0,3670.0,3669.0
227,8668.024291002586,15486.0,10531.0,10530.0
228,10361.967625000018,7021.0,7020.0,7018.0
229,1810.5066504497308,3521.0,3520.0,3516.0
230,14199.886250000021,12023.0,7792.0,7777.0
231,8.905607142857209,1407.0,895.0,798.0
232,35.03774999999988,872.0,158.0,157.0
233,20.02755356723766,815.0,75.0,32.0
234,-67.95789539396812,2.0,1.0,0.0
235,34.651589285714,845.0,101.0,49.0
236,-69.58037500000094,2.0,1.0,0.0
237,-21.498083667470166,2.0,1.0,0.0
238,9226.607607142849,14017.0,3670.0,3669.0
239,8668.024291002586,15486.0,10531.0,10530.0
240,10361.967625000018,7021.0,7020.0,7018.0
241,1810.5066504497308,3521.0,3520.0,3516.0
242,14199.886250000021,12023.0,7792.0,7777.0
243,-105.22303571428614,2.0,1.0,0.0
244,-6.004714285714268,2.0,1.0,0.0
245,-76.95635714285739,2.0,1.0,0.0
246,57.39653571428542,833.0,108.0,59.0
247,-13.946553571428527,2.0,1.0,0.0
248,35.93539285714271,862.0,132.0,88.0
249,-81.45753821864743,1.0,0.0,0.0
250,55.270316257531015,812.0,130.0,113.0
251,45.078639265570715,833.0,131.0,120.0
252,41.65642857142851,843.0,132.0,98.0
253,115.43878571009446,829.0,132.0,95.0
254,20.22704373771985,842.0,109.0,80.0
255,-54.234982142857355,2.0,1.0,0.0
256,30.84176686598311,858.0,114.0,77.0
257,-50.86949999999996,1.0,0.0,0.0
258,22.26092857142829,857.0,151.0,110.0
259,30.7060714285713,854.0,131.0,101.0
260,-16.481785718476775,2.0,1.0,0.0
261,12.32572389768121,800.0,124.0,123.0
262,-74.6707857142858,2.0,1.0,0.0
263,-88.52560714285744,2.0,1.0,0.0
264,-11.061109569702099,2.0,1.0,0.0
265,103.66550000000066,822.0,131.0,103.0
266,-68.38596428571388,2.0,1.0,0.0
267,70.21166608010648,821.0,128.0,84.0
268,9226.607607142849,14017.0,3670.0,3669.0
269,8668.024291002586,15486.0,10531.0,10530.0
270,10361.967625000018,7021.0,7020.0,7018.0
271,1810.5066504497308,3521.0,3520.0,3516.0
272,14199.886250000021,12023.0,7792.0,7777.0
273,30.785982142857073,786.0,108.0,66.0
274,-9.771874933734706,2.0,1.0,0.0
275,90.30956783699786,816.0,110.0,70.0
276,59.681464285714036,844.0,139.0,125.0
277,-52.32903571428593,1.0,0.0,0.0
278,-64.03939390417719,1.0,0.0,0.0
279,46.99501785714272,818.0,126.0,107.0
280,10.47078571428578,1041.0,383.0,253.0
281,99.85244642857118,831.0,137.0,102.0
282,17.64798213866603,766.0,135.0,124.0
283,66.73469642857124,834.0,118.0,70.0
284,-38.2820714285713,2.0,1.0,0.0
285,32.96846737524436,864.0,156.0,144.0
286,28.08114285295183,929.0,214.0,199.0
287,49.562571428571246,892.0,169.0,120.0
288,0.5358228641234946,10823.0,10800.0,10799.0
289,21.1708374264324,840.0,143.0,115.0
290,21.195962204492055,757.0,82.0,40.0
291,13.477063982265237,803.0,90.0,89.0
292,9226.607607142849,14017.0,3670.0,3669.0
293,8668.024291002586,15486.0,10531.0,10530.0
294,10361.967625000018,7021.0,7020.0,7018.0
295,1810.5066504497308,3521.0,3520.0,3516.0
296,14199.886250000021,12023.0,7792.0,7777.0
297,17.622571428571387,730.0,76.0,31.0
298,42.111714281523305,810.0,147.0,113.0
299,-5.776500000000011,2.0,1.0,0.0
300,68.97633928571483,852.0,138.0,111.0
301,61.037916572363365,800.0,103.0,54.0
302,64.23214353270617,844.0,136.0,104.0
303,2.8589285714285513,387.0,367.0,360.0
304,-37.22359472504169,1.0,0.0,0.0
305,9226.607607142849,14017.0,3670.0,3669.0
306,8668.024291002586,15486.0,10531.0,10530.0
307,10361.967625000018,7021.0,7020.0,7018.0
308,1810.5066504497308,3521.0,3520.0,3516.0
309,14199.886250000021,12023.0,7792.0,7777.0
310,1895.962035714287,13687.0,13684.0,13682.0
311,56.88166071428586,847.0,142.0,103.0
312,-1.2294158691964943,1.0,0.0,0.0
313,23.262163382174787,976.0,195.0,160.0
314,4.265232142857096,418.0,64.0,24.0
315,75.35506236119858,861.0,151.0,118.0
316,-20.011285714285865,2.0,1.0,0.0
317,13.318785714285712,444.0,360.0,280.0
318,-38.80037500000008,1.0,0.0,0.0
319,-66.21378571428606,2.0,1.0,0.0
320,9.381410710094782,706.0,87.0,59.0
321,21.353999999999893,916.0,98.0,60.0
322,-8.253999999999987,2.0,1.0,0.0
323,-60.029464285714596,2.0,1.0,0.0
324,9226.607607142849,14017.0,3670.0,3669.0
325,8668.024291002586,15486.0,10531.0,10530.0
326,10361.967625000018,7021.0,7020.0,7018.0
327,1810.5066504497308,3521.0,3520.0,3516.0
328,14199.886250000021,12023.0,7792.0,7777.0
329,4.432059507022933,496.0,48.0,7.0
330,-73.80599999999991,1.0,0.0,0.0
331,-0.6821448627486469,2.0,1.0,0.0
332,26.397928571428338,883.0,138.0,109.0
333,8.88535714285715,694.0,120.0,94.0
334,13.777198169804887,920.0,260.0,208.0
335,-46.11419642857186,2.0,1.0,0.0
336,59.08200431114194,796.0,111.0,63.0
337,86.51096428571476,845.0,125.0,83.0
338,43.277642852952155,822.0,117.0,71.0
339,-78.2336964285712,2.0,1.0,0.0
340,30.196482142857125,865.0,144.0,138.0
341,-126.93524999999946,1.0,0.0,0.0
342,-45.28510714285738,2.0,1.0,0.0
343,27.356925720951253,825.0,186.0,132.0
344,-17.108636999065077,2.0,1.0,0.0
345,13.996678571428658,881.0,152.0,88.0
346,5.307910714285741,1578.0,960.0,959.0
347,-70.46912135239319,1.0,0.0,0.0
348,25.550983340262512,931.0,164.0,105.0
349,10.999660710094867,719.0,361.0,328.0
350,52.18544468148022,851.0,111.0,62.0
351,44.364053571428364,823.0,94.0,47.0
352,33.0345714285715,902.0,170.0,162.0
353,9226.607607142849,14017.0,3670.0,3669.0
354,8668.024291002586,15486.0,10531.0,10530.0
355,10361.967625000018,7021.0,7020.0,7018.0
356,1810.5066504497308,3521.0,3520.0,3516.0
357,14199.886250000021,12023.0,7792.0,7777.0
358,-19.37823739141404,1.0,0.0,0.0
359,-34.703607142857,1.0,0.0,0.0
360,25.92128571428578,798.0,143.0,120.0
361,59.08567857142858,834.0,127.0,110.0
362,-66.8847142857139,1.0,0.0,0.0
363,29.89287500000001,858.0,152.0,117.0
364,112.04366071428512,793.0,107.0,66.0
365,-57.25166071428595,2.0,1.0,0.0
366,18.458749999999874,979.0,115.0,114.0
367,9.06157071944677,1008.0,310.0,237.0
368,-60.57780357142844,1.0,0.0,0.0
369,-56.979714285714145,2.0,1.0,0.0
370,-7.372964285714295,2.0,1.0,0.0
371,28.5396114806268,902.0,267.0,227.0
372,-17.444732142857124,2.0,1.0,0.0
373,9226.607607142849,14017.0,3670.0,3669.0
374,8668.024291002586,15486.0,10531.0,10530.0
375,10361.967625000018,7021.0,7020.0,7018.0
376,1810.5066504497308,3521.0,3520.0,3516.0
377,14199.886250000021,12023.0,7792.0,7777.0
378,128.27465622299934,806.0,117.0,66.0
379,-39.961053571429,2.0,1.0,0.0
380,69.66523214285704,861.0,145.0,109.0
381,-0.3951234655854458,2.0,1.0,0.0
382,115.85299973498677,799.0,121.0,81.0
383,-16.035732142857302,2.0,1.0,0.0
384,63.75032142857133,830.0,137.0,105.0
385,-79.25279226161504,1.0,0.0,0.0
386,-43.28921428571422,2.0,1.0,0.0
387,12.112035714285764,1086.0,321.0,277.0
388,54.17747342960692,912.0,179.0,138.0
389,44.51542422258552,861.0,174.0,146.0
390,114.16391071428554,820.0,128.0,84.0
391,-1.0096428571428746,297.0,296.0,295.0
392,18.247716802332533,589.0,136.0,118.0
393,-20.146196428571567,1.0,0.0,0.0
394,-3.6746607142857566,2.0,1.0,0.0
395,26.492081085591746,938.0,260.0,237.0
396,-4.74073214285713,2.0,1.0,0.0
397,-131.98805357142845,2.0,1.0,0.0
398,11.432321428571507,834.0,160.0,120.0
399,-51.73206784230539,1.0,0.0,0.0
400,16.591714285714456,898.0,222.0,165.0
401,-18.011125000000067,1.0,0.0,0.0
402,-73.5304642857148,1.0,0.0,0.0
403,-80.28917857561949,1.0,0.0,0.0
404,-2.2670841713237966,2.0,1.0,0.0
405,9226.607607142849,14017.0,3670.0,3669.0
406,8668.024291002586,15486.0,10531.0,10530.0
407,10361.967625000018,7021.0,7020.0,7018.0
408,1810.5066504497308,3521.0,3520.0,3516.0
409,14199.886250000021,12023.0,7792.0,7777.0
410,39.02432610204799,841.0,119.0,70.0
411,64.31455356723743,817.0,107.0,63.0
412,49.52110714285691,823.0,131.0,92.0
413,-0.987877536825083,37.0,36.0,35.0
414,9226.607607142849,14017.0,3670.0,3669.0
415,8668.024291002586,15486.0,10531.0,10530.0
416,10361.967625000018,7021.0,7020.0,7018.0
417,1810.5066504497308,3521.0,3520.0,3516.0
418,14199.886250000021,12023.0,7792.0,7777.0
419,-7.8096249999999525,2.0,1.0,0.0
420,-24.03346428571438,2.0,1.0,0.0
421,3.793719775530146,1236.0,371.0,358.0
422,-15.380821428571544,2.0,1.0,0.0
423,-104.64535714285772,1.0,0.0,0.0
424,17.143910714285774,740.0,132.0,117.0
425,-51.130249999999876,1.0,0.0,0.0
426,55.00180114039271,841.0,123.0,122.0
427,-29.125017857142737,2.0,1.0,0.0
428,5.494053571428595,525.0,65.0,33.0
429,88.26307142857115,816.0,134.0,97.0
430,-14.793946428571504,2.0,1.0,0.0
431,22.216720726155785,783.0,74.0,26.0
432,8.026168889228355,949.0,108.0,68.0
433,-73.2087678613338,1.0,0.0,0.0
434,-142.09903571428632,1.0,0.0,0.0
435,-41.703982142857264,2.0,1.0,0.0
436,-29.66019642857122,1.0,0.0,0.0
437,26.16060807991756,755.0,91.0,56.0
438,65.31562500000005,843.0,132.0,119.0
439,69.19739285714333,833.0,112.0,69.0
440,-49.1331964285717,1.0,0.0,0.0
441,-66.1110119215484,1.0,0.0,0.0
442,-19.33494642857145,2.0,1.0,0.0
443,-11.694714285714245,1.0,0.0,0.0
444,76.75291071009448,824.0,135.0,107.0
445,20.524626424434462,768.0,148.0,90.0
446,9226.607607142849,14017.0,3670.0,3669.0
447,8668.024291002586,15486.0,10531.0,10530.0
448,10361.967625000018,7021.0,7020.0,7018.0
449,1810.5066504497308,3521.0,3520.0,3516.0
450,14199.886250000021,12023.0,7792.0,7777.0
451,81.0449231321011,822.0,114.0,67.0
452,-60.28378571428593,1.0,0.0,0.0
453,17.12891071428572,847.0,102.0,66.0
454,-57.873946428571415,1.0,0.0,0.0
455,26.50103571009487,878.0,124.0,77.0
456,-74.55215993714133,2.0,1.0,0.0
457,-72.45998214285737,1.0,0.0,0.0
458,-10.728857142857116,2.0,1.0,0.0
459,-63.48489604125813,1.0,0.0,0.0
460,-55.56480357142842,1.0,0.0,0.0
461,80.78210714285635,846.0,135.0,96.0
462,-27.214410714285677,1.0,0.0,0.0
463,-102.34671428571461,2.0,1.0,0.0
464,72.582482142857,865.0,134.0,110.0
465,37.03221435197983,837.0,93.0,40.0
466,29.992608925504182,865.0,130.0,71.0
467,9226.607607142849,14017.0,3670.0,3669.0
468,8668.024291002586,15486.0,10531.0,10530.0
469,10361.967625000018,7021.0,7020.0,7018.0
470,1810.5066504497308,3521.0,3520.0,3516.0
471,14199.886250000021,12023.0,7792.0,7777.0
472,-20.246857142857216,1.0,0.0,0.0
473,-104.5171870787279,2.0,1.0,0.0
474,-135.97991071428586,2.0,1.0,0.0
475,10.801517857142965,983.0,281.0,269.0
476,-55.81407142857149,1.0,0.0,0.0
477,-95.2703214327617,1.0,0.0,0.0
478,-41.43607404291341,2.0,1.0,0.0
479,43.52035714285975,858.0,158.0,125.0
480,-72.25819642857178,1.0,0.0,0.0
481,-3.376625000000031,1.0,0.0,0.0
482,72.91948214285725,809.0,113.0,65.0
483,9226.607607142849,14017.0,3670.0,3669.0
484,8668.024291002586,15486.0,10531.0,10530.0
485,10361.967625000018,7021.0,7020.0,7018.0
486,1810.5066504497308,3521.0,3520.0,3516.0
487,14199.886250000021,12023.0,7792.0,7777.0
488,-36.55610714285718,1.0,0.0,0.0
489,-120.66283928571366,2.0,1.0,0.0
490,-16.831035714285715,2.0,1.0,0.0
491,29.807732142857052,918.0,129.0,112.0
492,-54.918952466862486,2.0,1.0,0.0
493,-47.64669642857173,2.0,1.0,0.0
494,-7.038089285714248,2.0,1.0,0.0
495,-12.191964289905266,1.0,0.0,0.0
496,106.04352704177954,831.0,129.0,89.0
497,38.389767857142914,827.0,142.0,103.0
498,-111.1012321428571,1.0,0.0,0.0
499,54.490339285713915,849.0,136.0,122.0
500,-27.32008666408905,2.0,1.0,0.0
501,93.38685651361098,845.0,136.0,109.0
502,31.429999999999843,840.0,115.0,57.0
503,-7.019928571428561,2.0,1.0,0.0
504,13.508279024361075,775.0,87.0,65.0
505,25.644250000000035,880.0,102.0,61.0
506,56.79891071009505,868.0,129.0,89.0
507,-6.746303571428588,1.0,0.0,0.0
508,-16.02666071428567,2.0,1.0,0.0
509,9226.607607142849,14017.0,3670.0,3669.0
510,8668.024291002586,15486.0,10531.0,10530.0
511,10361.967625000018,7021.0,7020.0,7018.0
512,1810.5066504497308,3521.0,3520.0,3516.0
513,14199.886250000021,12023.0,7792.0,7777.0
514,18.125428571428383,926.0,332.0,293.0
515,142.70917857142865,815.0,126.0,85.0
516,43.59101785714278,830.0,125.0,93.0
517,45.87338475441068,847.0,177.0,137.0
518,24.632499999999908,811.0,157.0,122.0
519,27.114250000000013,856.0,103.0,50.0
520,-100.6616990753765,1.0,0.0,0.0
521,0.7416071428571415,11147.0,7310.0,7309.0
522,-35.88176785714303,1.0,0.0,0.0
523,61.344499999999826,801.0,112.0,71.0
524,-37.33912500419082,2.0,1.0,0.0
525,47.490196428571295,884.0,175.0,172.0
526,-72.04452795769222,1.0,0.0,0.0
527,65.28598213866621,815.0,116.0,63.0
528,92.77220947707762,846.0,135.0,101.0
529,-61.708321428571224,2.0,1.0,0.0
530,-15.695363148684716,1.0,0.0,0.0
531,49.66402003884816,867.0,145.0,112.0
532,19.293028698764104,943.0,159.0,130.0
533,-65.45005357142877,1.0,0.0,0.0
534,50.1785178571428,820.0,108.0,63.0
535,37.700142857142716,775.0,105.0,57.0
536,-25.364160714285713,1.0,0.0,0.0
537,59.956589285713996,893.0,159.0,132.0
538,-42.5403214327625,2.0,1.0,0.0
539,37.85437500000018,870.0,144.0,108.0
540,-10.703889588870334,2.0,1.0,0.0
541,-3.7812142857143316,2.0,1.0,0.0
542,-58.19805357142878,2.0,1.0,0.0
543,25.89294602111437,851.0,125.0,90.0
544,31.61095238816362,842.0,145.0,100.0
545,49.82009601944153,840.0,110.0,64.0
546,-62.078892857142485,2.0,1.0,0.0
547,-49.76117055998493,1.0,0.0,0.0
548,-18.393026435835118,2.0,1.0,0.0
549,63.08653571009459,832.0,125.0,92.0
550,38.6964171871907,834.0,119.0,79.0
551,-54.13851785714283,2.0,1.0,0.0
552,35.42519642857166,737.0,109.0,64.0
553,-20.48182883895989,1.0,0.0,0.0
554,37.78179464649893,840.0,138.0,106.0
555,42.3787142857144,861.0,144.0,125.0
556,-43.166321432762594,2.0,1.0,0.0
557,-31.72316071428558,2.0,1.0,0.0
558,-18.97989285714299,1.0,0.0,0.0
559,-16.50285714285701,2.0,1.0,0.0
560,9226.607607142849,14017.0,3670.0,3669.0
561,8668.024291002586,15486.0,10531.0,10530.0
562,10361.967625000018,7021.0,7020.0,7018.0
563,1810.5066504497308,3521.0,3520.0,3516.0
564,14199.886250000021,12023.0,7792.0,7777.0
565,33.026392857142824,908.0,181.0,171.0
566,50.308178571428144,876.0,174.0,151.0
567,-65.43257143276246,1.0,0.0,0.0
568,-55.0651777304473,1.0,0.0,0.0
569,-72.19142857142894,1.0,0.0,0.0
570,-29.168791137749714,2.0,1.0,0.0
571,65.82960713866602,854.0,128.0,77.0
572,33.27516071428596,831.0,130.0,90.0
573,66.08980357142848,873.0,165.0,135.0
574,-60.422750000000306,2.0,1.0,0.0
575,121.81794642857186,810.0,112.0,71.0
576,95.35262499999904,837.0,138.0,96.0
577,16.158428571428587,720.0,105.0,88.0
578,51.01282142857137,863.0,124.0,78.0
579,-0.9418571428571474,2.0,1.0,0.0
580,-17.328928571428605,1.0,0.0,0.0
581,42.18123214285746,807.0,109.0,66.0
582,82.0867136991599,848.0,141.0,109.0
583,-7.210578444093013,1.0,0.0,0.0
584,-23.43820852502683,2.0,1.0,0.0
585,-21.030196428571653,2.0,1.0,0.0
586,-86.44571428571425,2.0,1.0,0.0
587,42.3593991551412,768.0,107.0,70.0
588,-42.23710714285749,2.0,1.0,0.0
589,-38.48592857142902,1.0,0.0,0.0
590,95.24091071428569,825.0,116.0,72.0
591,6.068800102426156,322.0,43.0,18.0
592,-119.12096322368343,1.0,0.0,0.0
593,-48.83189286133391,1.0,0.0,0.0
594,35.12240842988398,859.0,117.0,71.0
595,-20.499035714285665,2.0,1.0,0.0
596,-62.179942307410016,1.0,0.0,0.0
597,-44.40728571428577,1.0,0.0,0.0
598,56.97637499999986,853.0,117.0,110.0
599,-30.594482589319295,2.0,1.0,0.0
600,38.72421428152339,831.0,127.0,123.0
601,43.963701918387315,790.0,111.0,64.0
602,3.968968331222786,3382.0,3347.0,1511.0
603,-51.309553571428694,2.0,1.0,0.0
604,132.68623213866599,838.0,144.0,110.0
605,26.793351576950023,946.0,95.0,36.0
606,-10.644892857142851,2.0,1.0,0.0
